2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,07:06,09:07,16.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:14,13:53,25.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:11,10:07,56.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,10:57,12:25,59.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:57,10:25,63.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,09:57,11:25,63.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:57,14:25,66.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,23:59,06:31,68.50,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,11:57,13:25,70.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,21:14,23:07,70.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,14:11,16:07,72.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,14:57,16:25,76.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,15:57,17:25,76.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,20:11,22:24,76.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,16:11,17:55,81.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,18:14,20:07,81.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,17:14,19:08,86.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,18:57,20:25,86.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,16:57,18:25,90.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,17:57,19:25,90.00,1
2018-12-10,19:04:11,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,19:57,21:25,90.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,07:06,09:07,16.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,06:57,08:22,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,12:14,13:53,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,16:28,18:12,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,19:57,21:25,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,21:14,23:07,45.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,09:57,11:25,56.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,07:06,09:07,16.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,06:57,08:22,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,12:14,13:53,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,16:28,18:12,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,19:57,21:25,35.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,21:14,23:07,45.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,09:57,11:25,56.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,14:11,16:07,56.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,18:57,20:25,56.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,19:14,21:10,56.00,1
2018-12-10,19:04:21,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,10:57,12:25,63.00,1
